RK,PLAYER,TEAM,GP,GS,IP,H,R,ER,BB,SO,W,L,SV,BLSV,WAR,WHIP,ERA
 ,Johnny Cueto,SF,2,2,10.0,4,0,0,3,6,1,0,0,0,0.6,0.70,0.00
 ,Johnny Cueto,SF,2,2,10.0,4,0,0,3,6,1,0,0,0,0.6,0.70,0.00
 ,Johnny Cueto,SF,2,2,10.0,4,0,0,3,6,1,0,0,0,0.6,0.70,0.00
 ,Johnny Cueto,SF,2,2,10.0,4,0,0,3,6,1,0,0,0,0.6,0.70,0.00
 ,Johnny Cueto,SF,2,2,10.0,4,0,0,3,6,1,0,0,0,0.6,0.70,0.00
 ,Johnny Cueto,SF,2,2,10.0,4,0,0,3,6,1,0,0,0,0.6,0.70,0.00
 ,Johnny Cueto,SF,2,2,10.0,4,0,0,3,6,1,0,0,0,0.6,0.70,0.00
 ,Johnny Cueto,SF,2,2,10.0,4,0,0,3,6,1,0,0,0,0.6,0.70,0.00
 ,Johnny Cueto,SF,2,2,10.0,4,0,0,3,6,1,0,0,0,0.6,0.70,0.00
 ,Johnny Cueto,SF,2,2,10.0,4,0,0,3,6,1,0,0,0,0.6,0.70,0.00
 ,Johnny Cueto,SF,2,2,10.0,4,0,0,3,6,1,0,0,0,0.6,0.70,0.00
 ,Jose Castillo,SD,1,0,0.2,0,0,0,1,2,0,0,0,0,0.0,1.50,0.00
 ,Jose Castillo,SD,1,0,0.2,0,0,0,1,2,0,0,0,0,0.0,1.50,0.00
 ,Jose Castillo,SD,1,0,0.2,0,0,0,1,2,0,0,0,0,0.0,1.50,0.00
 ,Jose Castillo,SD,1,0,0.2,0,0,0,1,2,0,0,0,0,0.0,1.50,0.00
 ,Jose Castillo,SD,1,0,0.2,0,0,0,1,2,0,0,0,0,0.0,1.50,0.00
 ,Jose Castillo,SD,1,0,0.2,0,0,0,1,2,0,0,0,0,0.0,1.50,0.00
 ,Jose Castillo,SD,1,0,0.2,0,0,0,1,2,0,0,0,0,0.0,1.50,0.00
 ,Jose Castillo,SD,1,0,0.2,0,0,0,1,2,0,0,0,0,0.0,1.50,0.00
 ,Jose Castillo,SD,1,0,0.2,0,0,0,1,2,0,0,0,0,0.0,1.50,0.00
 ,Jose Castillo,SD,1,0,0.2,0,0,0,1,2,0,0,0,0,0.0,1.50,0.00
 ,Jose Castillo,SD,1,0,0.2,0,0,0,1,2,0,0,0,0,0.0,1.50,0.00
 ,Jose Castillo,SD,1,0,0.2,0,0,0,1,2,0,0,0,0,0.0,1.50,0.00
 ,Jose Castillo,SD,1,0,0.2,0,0,0,1,2,0,0,0,0,0.0,1.50,0.00
 ,Jose Castillo,SD,1,0,0.2,0,0,0,1,2,0,0,0,0,0.0,1.50,0.00
 ,Jose Castillo,SD,1,0,0.2,0,0,0,1,2,0,0,0,0,0.0,1.50,0.00
 ,Jose Castillo,SD,1,0,0.2,0,0,0,1,2,0,0,0,0,0.0,1.50,0.00
 ,Jose Castillo,SD,1,0,0.2,0,0,0,1,2,0,0,0,0,0.0,1.50,0.00
 ,Jose Castillo,SD,1,0,0.2,0,0,0,1,2,0,0,0,0,0.0,1.50,0.00
 ,Jose Castillo,SD,1,0,0.2,0,0,0,1,2,0,0,0,0,0.0,1.50,0.00
 ,Jose Castillo,SD,1,0,0.2,0,0,0,1,2,0,0,0,0,0.0,1.50,0.00
 ,Jose Castillo,SD,1,0,0.2,0,0,0,1,2,0,0,0,0,0.0,1.50,0.00
 ,Jose Castillo,SD,1,0,0.2,0,0,0,1,2,0,0,0,0,0.0,1.50,0.00
 ,Jose Castillo,SD,1,0,0.2,0,0,0,1,2,0,0,0,0,0.0,1.50,0.00
 ,Jose Castillo,SD,1,0,0.2,0,0,0,1,2,0,0,0,0,0.0,1.50,0.00
 ,Jose Castillo,SD,1,0,0.2,0,0,0,1,2,0,0,0,0,0.0,1.50,0.00
 ,Jose Peraza,CIN,2,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Jose Peraza,CIN,2,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Jose Peraza,CIN,2,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Jose Peraza,CIN,2,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Jose Peraza,CIN,2,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Jose Peraza,CIN,2,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Jose Peraza,CIN,2,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Jose Peraza,CIN,2,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Jose Peraza,CIN,2,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Jose Peraza,CIN,2,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Jose Peraza,CIN,2,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Jose Peraza,CIN,2,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Jose Peraza,CIN,2,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Jose Peraza,CIN,2,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Jose Peraza,CIN,2,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Jose Peraza,CIN,2,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Jose Peraza,CIN,2,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Jose Peraza,CIN,2,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Jose Peraza,CIN,2,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Jose Peraza,CIN,2,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Jose Peraza,CIN,2,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Jose Peraza,CIN,2,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Jose Peraza,CIN,2,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Jose Peraza,CIN,2,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Jose Peraza,CIN,2,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Jose Rondon,BAL/CHW,1,0,1.0,2,0,0,0,0,0,0,0,0,0.0,2.00,0.00
 ,Jose Rondon,BAL/CHW,1,0,1.0,2,0,0,0,0,0,0,0,0,0.0,2.00,0.00
 ,Jose Rondon,BAL/CHW,1,0,1.0,2,0,0,0,0,0,0,0,0,0.0,2.00,0.00
 ,Jose Rondon,BAL/CHW,1,0,1.0,2,0,0,0,0,0,0,0,0,0.0,2.00,0.00
 ,Jose Rondon,BAL/CHW,1,0,1.0,2,0,0,0,0,0,0,0,0,0.0,2.00,0.00
 ,Jose Rondon,BAL/CHW,1,0,1.0,2,0,0,0,0,0,0,0,0,0.0,2.00,0.00
 ,Jose Rondon,BAL/CHW,1,0,1.0,2,0,0,0,0,0,0,0,0,0.0,2.00,0.00
 ,Jose Rondon,BAL/CHW,1,0,1.0,2,0,0,0,0,0,0,0,0,0.0,2.00,0.00
 ,Jose Rondon,BAL/CHW,1,0,1.0,2,0,0,0,0,0,0,0,0,0.0,2.00,0.00
 ,Jose Rondon,BAL/CHW,1,0,1.0,2,0,0,0,0,0,0,0,0,0.0,2.00,0.00
 ,Jose Rondon,BAL/CHW,1,0,1.0,2,0,0,0,0,0,0,0,0,0.0,2.00,0.00
 ,Jose Rondon,BAL/CHW,1,0,1.0,2,0,0,0,0,0,0,0,0,0.0,2.00,0.00
 ,Jose Rondon,BAL/CHW,1,0,1.0,2,0,0,0,0,0,0,0,0,0.0,2.00,0.00
 ,Jose Rondon,BAL/CHW,1,0,1.0,2,0,0,0,0,0,0,0,0,0.0,2.00,0.00
 ,Jose Rondon,BAL/CHW,1,0,1.0,2,0,0,0,0,0,0,0,0,0.0,2.00,0.00
 ,Jose Rondon,BAL/CHW,1,0,1.0,2,0,0,0,0,0,0,0,0,0.0,2.00,0.00
 ,Jose Rondon,BAL/CHW,1,0,1.0,2,0,0,0,0,0,0,0,0,0.0,2.00,0.00
 ,Jose Rondon,BAL/CHW,1,0,1.0,2,0,0,0,0,0,0,0,0,0.0,2.00,0.00
 ,Jose Rondon,BAL/CHW,1,0,1.0,2,0,0,0,0,0,0,0,0,0.0,2.00,0.00
 ,Jose Rondon,BAL/CHW,1,0,1.0,2,0,0,0,0,0,0,0,0,0.0,2.00,0.00
 ,Jose Rondon,BAL/CHW,1,0,1.0,2,0,0,0,0,0,0,0,0,0.0,2.00,0.00
 ,Jose Rondon,BAL/CHW,1,0,1.0,2,0,0,0,0,0,0,0,0,0.0,2.00,0.00
 ,Jose Rondon,BAL/CHW,1,0,1.0,2,0,0,0,0,0,0,0,0,0.0,2.00,0.00
 ,Jose Rondon,BAL/CHW,1,0,1.0,2,0,0,0,0,0,0,0,0,0.0,2.00,0.00
 ,Jose Rondon,BAL/CHW,1,0,1.0,2,0,0,0,0,0,0,0,0,0.0,2.00,0.00
 ,Kevin Plawecki,CLE,2,0,2.0,0,0,0,0,0,0,0,0,0,0.1,0.00,0.00
 ,Kevin Plawecki,CLE,2,0,2.0,0,0,0,0,0,0,0,0,0,0.1,0.00,0.00
 ,Kevin Plawecki,CLE,2,0,2.0,0,0,0,0,0,0,0,0,0,0.1,0.00,0.00
 ,Kevin Plawecki,CLE,2,0,2.0,0,0,0,0,0,0,0,0,0,0.1,0.00,0.00
 ,Kevin Plawecki,CLE,2,0,2.0,0,0,0,0,0,0,0,0,0,0.1,0.00,0.00
 ,Kevin Plawecki,CLE,2,0,2.0,0,0,0,0,0,0,0,0,0,0.1,0.00,0.00
 ,Kevin Plawecki,CLE,2,0,2.0,0,0,0,0,0,0,0,0,0,0.1,0.00,0.00
 ,Kevin Plawecki,CLE,2,0,2.0,0,0,0,0,0,0,0,0,0,0.1,0.00,0.00
 ,Kevin Plawecki,CLE,2,0,2.0,0,0,0,0,0,0,0,0,0,0.1,0.00,0.00
 ,Kevin Plawecki,CLE,2,0,2.0,0,0,0,0,0,0,0,0,0,0.1,0.00,0.00
 ,Kevin Plawecki,CLE,2,0,2.0,0,0,0,0,0,0,0,0,0,0.1,0.00,0.00
 ,Kevin Plawecki,CLE,2,0,2.0,0,0,0,0,0,0,0,0,0,0.1,0.00,0.00
 ,Kevin Plawecki,CLE,2,0,2.0,0,0,0,0,0,0,0,0,0,0.1,0.00,0.00
 ,Kevin Plawecki,CLE,2,0,2.0,0,0,0,0,0,0,0,0,0,0.1,0.00,0.00
 ,Kevin Plawecki,CLE,2,0,2.0,0,0,0,0,0,0,0,0,0,0.1,0.00,0.00
 ,Kevin Plawecki,CLE,2,0,2.0,0,0,0,0,0,0,0,0,0,0.1,0.00,0.00
 ,Kevin Plawecki,CLE,2,0,2.0,0,0,0,0,0,0,0,0,0,0.1,0.00,0.00
 ,Kevin Plawecki,CLE,2,0,2.0,0,0,0,0,0,0,0,0,0,0.1,0.00,0.00
 ,Kevin Plawecki,CLE,2,0,2.0,0,0,0,0,0,0,0,0,0,0.1,0.00,0.00
 ,Kevin Plawecki,CLE,2,0,2.0,0,0,0,0,0,0,0,0,0,0.1,0.00,0.00
 ,Kevin Plawecki,CLE,2,0,2.0,0,0,0,0,0,0,0,0,0,0.1,0.00,0.00
 ,Kevin Plawecki,CLE,2,0,2.0,0,0,0,0,0,0,0,0,0,0.1,0.00,0.00
 ,Kevin Plawecki,CLE,2,0,2.0,0,0,0,0,0,0,0,0,0,0.1,0.00,0.00
 ,Kevin Plawecki,CLE,2,0,2.0,0,0,0,0,0,0,0,0,0,0.1,0.00,0.00
 ,Kevin Plawecki,CLE,2,0,2.0,0,0,0,0,0,0,0,0,0,0.1,0.00,0.00
 ,Keynan Middleton,LAA,7,0,5.0,2,0,0,3,3,0,0,0,0,0.3,1.00,0.00
 ,Keynan Middleton,LAA,7,0,5.0,2,0,0,3,3,0,0,0,0,0.3,1.00,0.00
 ,Keynan Middleton,LAA,7,0,5.0,2,0,0,3,3,0,0,0,0,0.3,1.00,0.00
 ,Keynan Middleton,LAA,7,0,5.0,2,0,0,3,3,0,0,0,0,0.3,1.00,0.00
 ,Keynan Middleton,LAA,7,0,5.0,2,0,0,3,3,0,0,0,0,0.3,1.00,0.00
 ,Keynan Middleton,LAA,7,0,5.0,2,0,0,3,3,0,0,0,0,0.3,1.00,0.00
 ,Keynan Middleton,LAA,7,0,5.0,2,0,0,3,3,0,0,0,0,0.3,1.00,0.00
 ,Keynan Middleton,LAA,7,0,5.0,2,0,0,3,3,0,0,0,0,0.3,1.00,0.00
 ,Keynan Middleton,LAA,7,0,5.0,2,0,0,3,3,0,0,0,0,0.3,1.00,0.00
 ,Keynan Middleton,LAA,7,0,5.0,2,0,0,3,3,0,0,0,0,0.3,1.00,0.00
 ,Keynan Middleton,LAA,7,0,5.0,2,0,0,3,3,0,0,0,0,0.3,1.00,0.00
 ,Keynan Middleton,LAA,7,0,5.0,2,0,0,3,3,0,0,0,0,0.3,1.00,0.00
 ,Keynan Middleton,LAA,7,0,5.0,2,0,0,3,3,0,0,0,0,0.3,1.00,0.00
 ,Keynan Middleton,LAA,7,0,5.0,2,0,0,3,3,0,0,0,0,0.3,1.00,0.00
 ,Keynan Middleton,LAA,7,0,5.0,2,0,0,3,3,0,0,0,0,0.3,1.00,0.00
 ,Keynan Middleton,LAA,7,0,5.0,2,0,0,3,3,0,0,0,0,0.3,1.00,0.00
 ,Keynan Middleton,LAA,7,0,5.0,2,0,0,3,3,0,0,0,0,0.3,1.00,0.00
 ,Keynan Middleton,LAA,7,0,5.0,2,0,0,3,3,0,0,0,0,0.3,1.00,0.00
 ,Keynan Middleton,LAA,7,0,5.0,2,0,0,3,3,0,0,0,0,0.3,1.00,0.00
 ,Keynan Middleton,LAA,7,0,5.0,2,0,0,3,3,0,0,0,0,0.3,1.00,0.00
 ,Keynan Middleton,LAA,7,0,5.0,2,0,0,3,3,0,0,0,0,0.3,1.00,0.00
 ,Keynan Middleton,LAA,7,0,5.0,2,0,0,3,3,0,0,0,0,0.3,1.00,0.00
 ,Keynan Middleton,LAA,7,0,5.0,2,0,0,3,3,0,0,0,0,0.3,1.00,0.00
 ,Keynan Middleton,LAA,7,0,5.0,2,0,0,3,3,0,0,0,0,0.3,1.00,0.00
 ,Keynan Middleton,LAA,7,0,5.0,2,0,0,3,3,0,0,0,0,0.3,1.00,0.00
 ,Kyle Farmer,CIN,1,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Kyle Farmer,CIN,1,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Kyle Farmer,CIN,1,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Kyle Farmer,CIN,1,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Kyle Farmer,CIN,1,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Kyle Farmer,CIN,1,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Kyle Farmer,CIN,1,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Kyle Farmer,CIN,1,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Kyle Farmer,CIN,1,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Kyle Farmer,CIN,1,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Kyle Farmer,CIN,1,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Kyle Farmer,CIN,1,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Kyle Farmer,CIN,1,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Kyle Farmer,CIN,1,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Kyle Farmer,CIN,1,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Kyle Farmer,CIN,1,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Kyle Farmer,CIN,1,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Kyle Farmer,CIN,1,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Kyle Farmer,CIN,1,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Kyle Farmer,CIN,1,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Kyle Farmer,CIN,1,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Kyle Farmer,CIN,1,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Kyle Farmer,CIN,1,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Kyle Farmer,CIN,1,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Kyle Farmer,CIN,1,0,1.1,1,0,0,0,0,0,0,0,0,0.1,0.75,0.00
 ,Luke Maile,TOR,2,0,2.0,1,0,0,0,3,0,0,0,0,0.1,0.50,0.00
 ,Luke Maile,TOR,2,0,2.0,1,0,0,0,3,0,0,0,0,0.1,0.50,0.00
 ,Luke Maile,TOR,2,0,2.0,1,0,0,0,3,0,0,0,0,0.1,0.50,0.00
 ,Luke Maile,TOR,2,0,2.0,1,0,0,0,3,0,0,0,0,0.1,0.50,0.00
 ,Luke Maile,TOR,2,0,2.0,1,0,0,0,3,0,0,0,0,0.1,0.50,0.00
 ,Luke Maile,TOR,2,0,2.0,1,0,0,0,3,0,0,0,0,0.1,0.50,0.00
 ,Luke Maile,TOR,2,0,2.0,1,0,0,0,3,0,0,0,0,0.1,0.50,0.00
 ,Luke Maile,TOR,2,0,2.0,1,0,0,0,3,0,0,0,0,0.1,0.50,0.00
 ,Luke Maile,TOR,2,0,2.0,1,0,0,0,3,0,0,0,0,0.1,0.50,0.00
 ,Luke Maile,TOR,2,0,2.0,1,0,0,0,3,0,0,0,0,0.1,0.50,0.00
 ,Luke Maile,TOR,2,0,2.0,1,0,0,0,3,0,0,0,0,0.1,0.50,0.00
 ,Luke Maile,TOR,2,0,2.0,1,0,0,0,3,0,0,0,0,0.1,0.50,0.00
 ,Luke Maile,TOR,2,0,2.0,1,0,0,0,3,0,0,0,0,0.1,0.50,0.00
 ,Luke Maile,TOR,2,0,2.0,1,0,0,0,3,0,0,0,0,0.1,0.50,0.00
 ,Luke Maile,TOR,2,0,2.0,1,0,0,0,3,0,0,0,0,0.1,0.50,0.00
 ,Luke Maile,TOR,2,0,2.0,1,0,0,0,3,0,0,0,0,0.1,0.50,0.00
 ,Luke Maile,TOR,2,0,2.0,1,0,0,0,3,0,0,0,0,0.1,0.50,0.00
 ,Luke Maile,TOR,2,0,2.0,1,0,0,0,3,0,0,0,0,0.1,0.50,0.00
 ,Luke Maile,TOR,2,0,2.0,1,0,0,0,3,0,0,0,0,0.1,0.50,0.00
 ,Luke Maile,TOR,2,0,2.0,1,0,0,0,3,0,0,0,0,0.1,0.50,0.00
 ,Luke Maile,TOR,2,0,2.0,1,0,0,0,3,0,0,0,0,0.1,0.50,0.00
 ,Luke Maile,TOR,2,0,2.0,1,0,0,0,3,0,0,0,0,0.1,0.50,0.00
 ,Luke Maile,TOR,2,0,2.0,1,0,0,0,3,0,0,0,0,0.1,0.50,0.00
 ,Luke Maile,TOR,2,0,2.0,1,0,0,0,3,0,0,0,0,0.1,0.50,0.00
 ,Luke Maile,TOR,2,0,2.0,1,0,0,0,3,0,0,0,0,0.1,0.50,0.00
 ,Matt Moore,DET,2,2,10.0,3,0,0,1,9,0,0,0,0,0.7,0.40,0.00
 ,Matt Moore,DET,2,2,10.0,3,0,0,1,9,0,0,0,0,0.7,0.40,0.00
 ,Matt Moore,DET,2,2,10.0,3,0,0,1,9,0,0,0,0,0.7,0.40,0.00
 ,Matt Moore,DET,2,2,10.0,3,0,0,1,9,0,0,0,0,0.7,0.40,0.00
 ,Matt Moore,DET,2,2,10.0,3,0,0,1,9,0,0,0,0,0.7,0.40,0.00
 ,Matt Moore,DET,2,2,10.0,3,0,0,1,9,0,0,0,0,0.7,0.40,0.00
 ,Matt Moore,DET,2,2,10.0,3,0,0,1,9,0,0,0,0,0.7,0.40,0.00
 ,Matt Moore,DET,2,2,10.0,3,0,0,1,9,0,0,0,0,0.7,0.40,0.00
 ,Matt Moore,DET,2,2,10.0,3,0,0,1,9,0,0,0,0,0.7,0.40,0.00
 ,Matt Moore,DET,2,2,10.0,3,0,0,1,9,0,0,0,0,0.7,0.40,0.00
 ,Matt Moore,DET,2,2,10.0,3,0,0,1,9,0,0,0,0,0.7,0.40,0.00
 ,Matt Moore,DET,2,2,10.0,3,0,0,1,9,0,0,0,0,0.7,0.40,0.00
 ,Matt Moore,DET,2,2,10.0,3,0,0,1,9,0,0,0,0,0.7,0.40,0.00
 ,Matt Moore,DET,2,2,10.0,3,0,0,1,9,0,0,0,0,0.7,0.40,0.00
 ,Matt Moore,DET,2,2,10.0,3,0,0,1,9,0,0,0,0,0.7,0.40,0.00
 ,Matt Moore,DET,2,2,10.0,3,0,0,1,9,0,0,0,0,0.7,0.40,0.00
 ,Matt Moore,DET,2,2,10.0,3,0,0,1,9,0,0,0,0,0.7,0.40,0.00
 ,Matt Moore,DET,2,2,10.0,3,0,0,1,9,0,0,0,0,0.7,0.40,0.00
 ,Matt Moore,DET,2,2,10.0,3,0,0,1,9,0,0,0,0,0.7,0.40,0.00
 ,Matt Moore,DET,2,2,10.0,3,0,0,1,9,0,0,0,0,0.7,0.40,0.00
 ,Matt Moore,DET,2,2,10.0,3,0,0,1,9,0,0,0,0,0.7,0.40,0.00
 ,Matt Moore,DET,2,2,10.0,3,0,0,1,9,0,0,0,0,0.7,0.40,0.00
 ,Matt Moore,DET,2,2,10.0,3,0,0,1,9,0,0,0,0,0.7,0.40,0.00
 ,Matt Moore,DET,2,2,10.0,3,0,0,1,9,0,0,0,0,0.7,0.40,0.00
 ,Matt Moore,DET,2,2,10.0,3,0,0,1,9,0,0,0,0,0.7,0.40,0.00
 ,Matt Ramsey,LAA,1,0,1.0,0,0,0,0,1,0,0,0,0,0.0,0.00,0.00
 ,Matt Ramsey,LAA,1,0,1.0,0,0,0,0,1,0,0,0,0,0.0,0.00,0.00
 ,Matt Ramsey,LAA,1,0,1.0,0,0,0,0,1,0,0,0,0,0.0,0.00,0.00
 ,Matt Ramsey,LAA,1,0,1.0,0,0,0,0,1,0,0,0,0,0.0,0.00,0.00
 ,Matt Ramsey,LAA,1,0,1.0,0,0,0,0,1,0,0,0,0,0.0,0.00,0.00
 ,Matt Ramsey,LAA,1,0,1.0,0,0,0,0,1,0,0,0,0,0.0,0.00,0.00
 ,Matt Ramsey,LAA,1,0,1.0,0,0,0,0,1,0,0,0,0,0.0,0.00,0.00
 ,Matt Ramsey,LAA,1,0,1.0,0,0,0,0,1,0,0,0,0,0.0,0.00,0.00
 ,Matt Ramsey,LAA,1,0,1.0,0,0,0,0,1,0,0,0,0,0.0,0.00,0.00
 ,Matt Ramsey,LAA,1,0,1.0,0,0,0,0,1,0,0,0,0,0.0,0.00,0.00
 ,Matt Ramsey,LAA,1,0,1.0,0,0,0,0,1,0,0,0,0,0.0,0.00,0.00
 ,Matt Ramsey,LAA,1,0,1.0,0,0,0,0,1,0,0,0,0,0.0,0.00,0.00
 ,Matt Ramsey,LAA,1,0,1.0,0,0,0,0,1,0,0,0,0,0.0,0.00,0.00
 ,Matt Ramsey,LAA,1,0,1.0,0,0,0,0,1,0,0,0,0,0.0,0.00,0.00
 ,Matt Ramsey,LAA,1,0,1.0,0,0,0,0,1,0,0,0,0,0.0,0.00,0.00
 ,Matt Ramsey,LAA,1,0,1.0,0,0,0,0,1,0,0,0,0,0.0,0.00,0.00
 ,Matt Ramsey,LAA,1,0,1.0,0,0,0,0,1,0,0,0,0,0.0,0.00,0.00
 ,Matt Ramsey,LAA,1,0,1.0,0,0,0,0,1,0,0,0,0,0.0,0.00,0.00
 ,Matt Ramsey,LAA,1,0,1.0,0,0,0,0,1,0,0,0,0,0.0,0.00,0.00
 ,Matt Ramsey,LAA,1,0,1.0,0,0,0,0,1,0,0,0,0,0.0,0.00,0.00
 ,Matt Ramsey,LAA,1,0,1.0,0,0,0,0,1,0,0,0,0,0.0,0.00,0.00
 ,Matt Ramsey,LAA,1,0,1.0,0,0,0,0,1,0,0,0,0,0.0,0.00,0.00
 ,Matt Ramsey,LAA,1,0,1.0,0,0,0,0,1,0,0,0,0,0.0,0.00,0.00
 ,Matt Ramsey,LAA,1,0,1.0,0,0,0,0,1,0,0,0,0,0.0,0.00,0.00
 ,Matt Ramsey,LAA,1,0,1.0,0,0,0,0,1,0,0,0,0,0.0,0.00,0.00
 ,Max Stassi,LAA/HOU,1,0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.00,0.00
 ,Max Stassi,LAA/HOU,1,0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.00,0.00
 ,Max Stassi,LAA/HOU,1,0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.00,0.00
 ,Max Stassi,LAA/HOU,1,0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.00,0.00
 ,Max Stassi,LAA/HOU,1,0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.00,0.00
 ,Max Stassi,LAA/HOU,1,0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.00,0.00
 ,Max Stassi,LAA/HOU,1,0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.00,0.00
 ,Max Stassi,LAA/HOU,1,0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.00,0.00
 ,Max Stassi,LAA/HOU,1,0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.00,0.00
 ,Max Stassi,LAA/HOU,1,0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.00,0.00
 ,Max Stassi,LAA/HOU,1,0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.00,0.00
 ,Max Stassi,LAA/HOU,1,0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.00,0.00
 ,Max Stassi,LAA/HOU,1,0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.00,0.00
 ,Max Stassi,LAA/HOU,1,0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.00,0.00
 ,Max Stassi,LAA/HOU,1,0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.00,0.00
 ,Max Stassi,LAA/HOU,1,0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.00,0.00
 ,Max Stassi,LAA/HOU,1,0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.00,0.00
 ,Max Stassi,LAA/HOU,1,0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.00,0.00
 ,Max Stassi,LAA/HOU,1,0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.00,0.00
 ,Max Stassi,LAA/HOU,1,0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.00,0.00
 ,Max Stassi,LAA/HOU,1,0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.00,0.00
 ,Max Stassi,LAA/HOU,1,0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.00,0.00
 ,Max Stassi,LAA/HOU,1,0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.00,0.00
